species,individualCount,decimalLongitude,decimalLatitude,eventDate,district
Sitta carolinensis,2,-103.023251,42.709039,2014-09-10,Pine Ridge / Oglala
Sitta carolinensis,1,-102.9797566,42.7258824,2014-09-07,Pine Ridge / Oglala
Sitta carolinensis,1,-103.011998,42.706469,2014-09-29,Pine Ridge / Oglala
Sitta carolinensis,5,-103.023251,42.709039,2014-09-09,Pine Ridge / Oglala
Sitta carolinensis,2,-103.023251,42.709039,2014-09-04,Pine Ridge / Oglala
Sitta carolinensis,1,-103.0162239,42.7071641,2014-09-15,Pine Ridge / Oglala
Sitta carolinensis,2,-103.023251,42.709039,2014-09-26,Pine Ridge / Oglala
Sitta carolinensis,1,-103.0162239,42.7071641,2014-09-10,Pine Ridge / Oglala
Sitta carolinensis,X,-100.3807068,41.8572879,2014-09-01,Bessey
Sitta carolinensis,1,-103.023251,42.709039,2014-10-02,Pine Ridge / Oglala
Sitta carolinensis,2,-103.023251,42.709039,2014-10-01,Pine Ridge / Oglala
Sitta carolinensis,5,-103.2019615,42.6392627,2014-10-18,Pine Ridge / Oglala
Sitta carolinensis,X,-103.2019615,42.6392627,2014-10-19,Pine Ridge / Oglala
Sitta carolinensis,X,-103.2019615,42.6392627,2014-10-18,Pine Ridge / Oglala
Sitta carolinensis,2,-100.2983522,41.8992266,2014-10-04,Bessey
Sitta carolinensis,2,-103.0162239,42.7071641,2015-06-11,Pine Ridge / Oglala
Sitta carolinensis,1,-103.3163953,42.6317644,2015-06-10,Pine Ridge / Oglala
Sitta carolinensis,1,-103.0162239,42.7071641,2015-06-10,Pine Ridge / Oglala
Sitta carolinensis,3,-103.0162239,42.7071641,2015-07-13,Pine Ridge / Oglala
Sitta carolinensis,2,-100.2983522,41.8992266,2015-07-23,Bessey
Sitta carolinensis,1,-103.023251,42.709039,2015-08-31,Pine Ridge / Oglala
Sitta carolinensis,1,-103.023251,42.709039,2015-08-25,Pine Ridge / Oglala
Sitta carolinensis,1,-103.014358,42.71574,2015-08-26,Pine Ridge / Oglala
Sitta carolinensis,1,-103.011998,42.706469,2015-08-24,Pine Ridge / Oglala
Sitta carolinensis,1,-103.014358,42.71574,2015-08-25,Pine Ridge / Oglala
Sitta carolinensis,1,-103.023251,42.709039,2015-08-30,Pine Ridge / Oglala
Sitta carolinensis,1,-103.0162239,42.7071641,2015-08-23,Pine Ridge / Oglala
Sitta carolinensis,1,-103.023251,42.709039,2015-08-26,Pine Ridge / Oglala
Sitta carolinensis,1,-103.023251,42.709039,2015-08-28,Pine Ridge / Oglala
Sitta carolinensis,1,-102.99824,42.67869,2015-09-10,Pine Ridge / Oglala
Sitta carolinensis,1,-103.023251,42.709039,2015-09-24,Pine Ridge / Oglala
Sitta carolinensis,X,-103.0162239,42.7071641,2015-09-07,Pine Ridge / Oglala
Sitta carolinensis,2,-103.0162239,42.7071641,2015-09-05,Pine Ridge / Oglala
Sitta carolinensis,1,-103.014358,42.71574,2015-09-29,Pine Ridge / Oglala
Sitta carolinensis,1,-103.011998,42.706469,2015-09-16,Pine Ridge / Oglala
Sitta carolinensis,1,-103.011998,42.706469,2015-09-27,Pine Ridge / Oglala
Sitta carolinensis,1,-103.011998,42.706469,2015-09-21,Pine Ridge / Oglala
Sitta carolinensis,2,-103.0042076,42.7448691,2015-09-23,Pine Ridge / Oglala
Sitta carolinensis,6,-103.2019615,42.6392627,2015-09-05,Pine Ridge / Oglala
Sitta carolinensis,1,-103.023251,42.709039,2015-09-07,Pine Ridge / Oglala
Sitta carolinensis,1,-103.0162239,42.7071641,2015-09-27,Pine Ridge / Oglala
Sitta carolinensis,1,-103.023251,42.709039,2015-09-21,Pine Ridge / Oglala
Sitta carolinensis,2,-103.010893,42.711557,2015-09-06,Pine Ridge / Oglala
Sitta carolinensis,1,-103.023251,42.709039,2015-09-05,Pine Ridge / Oglala
Sitta carolinensis,1,-103.023251,42.709039,2015-09-28,Pine Ridge / Oglala
Sitta carolinensis,2,-103.023251,42.709039,2015-09-23,Pine Ridge / Oglala
Sitta carolinensis,1,-103.0162239,42.7071641,2015-09-21,Pine Ridge / Oglala
Sitta carolinensis,2,-103.010893,42.711557,2015-09-05,Pine Ridge / Oglala
Sitta carolinensis,2,-103.023251,42.709039,2015-09-29,Pine Ridge / Oglala
Sitta carolinensis,2,-103.011998,42.706469,2015-09-07,Pine Ridge / Oglala
Sitta carolinensis,1,-103.0162239,42.7071641,2015-09-07,Pine Ridge / Oglala
Sitta carolinensis,3,-103.023251,42.709039,2015-09-17,Pine Ridge / Oglala
Sitta carolinensis,3,-100.2983522,41.8992266,2015-09-22,Bessey
Sitta carolinensis,2,-103.023251,42.709039,2015-10-07,Pine Ridge / Oglala
Sitta carolinensis,2,-103.023251,42.709039,2015-10-04,Pine Ridge / Oglala
Sitta carolinensis,2,-103.023251,42.709039,2015-10-06,Pine Ridge / Oglala
Sitta carolinensis,3,-103.0162239,42.7071641,2015-10-25,Pine Ridge / Oglala
Sitta carolinensis,1,-100.3807068,41.8572879,2015-10-06,Bessey
Sitta carolinensis,1,-100.2983522,41.8992266,2015-11-01,Bessey
Sitta carolinensis,2,-100.3807068,41.8572879,2016-01-02,Bessey
Sitta carolinensis,1,-100.2983522,41.8992266,2016-02-24,Bessey
Sitta carolinensis,2,-103.0162239,42.7071641,2016-03-05,Pine Ridge / Oglala
Sitta carolinensis,1,-103.4515572,42.5266141,2016-04-10,Pine Ridge / Oglala
Sitta carolinensis,2,-100.2983522,41.8992266,2016-04-13,Bessey
Sitta carolinensis,1,-103.2019615,42.6392627,2016-05-24,Pine Ridge / Oglala
Sitta carolinensis,2,-103.0162239,42.7071641,2016-06-24,Pine Ridge / Oglala
Sitta carolinensis,2,-103.0162239,42.7071641,2016-06-30,Pine Ridge / Oglala
Sitta carolinensis,X,-103.0162239,42.7071641,2016-06-19,Pine Ridge / Oglala
Sitta carolinensis,X,-103.0037391,42.6958013,2016-07-09,Pine Ridge / Oglala
Sitta carolinensis,1,-103.004479,42.696541,2016-07-09,Pine Ridge / Oglala
Sitta carolinensis,1,-103.023251,42.709039,2016-08-31,Pine Ridge / Oglala
Sitta carolinensis,2,-103.023251,42.709039,2016-08-30,Pine Ridge / Oglala
Sitta carolinensis,1,-103.011998,42.706469,2016-08-31,Pine Ridge / Oglala
Sitta carolinensis,2,-103.014358,42.71574,2016-08-28,Pine Ridge / Oglala
Sitta carolinensis,1,-103.014358,42.71574,2016-08-21,Pine Ridge / Oglala
Sitta carolinensis,1,-103.023251,42.709039,2016-08-29,Pine Ridge / Oglala
Sitta carolinensis,1,-103.014358,42.71574,2016-08-28,Pine Ridge / Oglala
Sitta carolinensis,2,-103.2616997,42.6414094,2016-09-04,Pine Ridge / Oglala
Sitta carolinensis,3,-103.0162239,42.7071641,2016-09-16,Pine Ridge / Oglala
Sitta carolinensis,2,-103.014358,42.71574,2016-09-27,Pine Ridge / Oglala
Sitta carolinensis,1,-103.023251,42.709039,2016-09-19,Pine Ridge / Oglala
Sitta carolinensis,1,-103.014358,42.71574,2016-09-14,Pine Ridge / Oglala
Sitta carolinensis,4,-103.2616997,42.6414094,2016-09-25,Pine Ridge / Oglala
Sitta carolinensis,1,-103.011998,42.706469,2016-09-02,Pine Ridge / Oglala
Sitta carolinensis,1,-103.023251,42.709039,2016-09-18,Pine Ridge / Oglala
Sitta carolinensis,1,-103.023251,42.709039,2016-09-09,Pine Ridge / Oglala
Sitta carolinensis,X,-103.2019615,42.6392627,2016-09-23,Pine Ridge / Oglala
Sitta carolinensis,1,-103.023251,42.709039,2016-09-22,Pine Ridge / Oglala
Sitta carolinensis,1,-103.023251,42.709039,2016-09-15,Pine Ridge / Oglala
Sitta carolinensis,2,-103.0162239,42.7071641,2016-09-06,Pine Ridge / Oglala
Sitta carolinensis,1,-103.023251,42.709039,2016-09-28,Pine Ridge / Oglala
Sitta carolinensis,3,-103.0162239,42.7071641,2016-09-08,Pine Ridge / Oglala
Sitta carolinensis,4,-103.2019615,42.6392627,2016-09-09,Pine Ridge / Oglala
Sitta carolinensis,1,-103.023251,42.709039,2016-09-07,Pine Ridge / Oglala
Sitta carolinensis,1,-103.023251,42.709039,2016-09-05,Pine Ridge / Oglala
Sitta carolinensis,2,-103.0162239,42.7071641,2016-09-19,Pine Ridge / Oglala
Sitta carolinensis,1,-103.0162239,42.7071641,2016-09-28,Pine Ridge / Oglala
Sitta carolinensis,1,-103.023251,42.709039,2016-09-17,Pine Ridge / Oglala
Sitta carolinensis,1,-103.023251,42.709039,2016-09-11,Pine Ridge / Oglala
Sitta carolinensis,1,-103.014358,42.71574,2016-09-10,Pine Ridge / Oglala
Sitta carolinensis,1,-103.0162239,42.7071641,2016-09-13,Pine Ridge / Oglala
Sitta carolinensis,3,-103.0162239,42.7071641,2016-09-22,Pine Ridge / Oglala
Sitta carolinensis,1,-103.011998,42.706469,2016-09-20,Pine Ridge / Oglala
Sitta carolinensis,2,-103.023251,42.709039,2016-09-27,Pine Ridge / Oglala
Sitta carolinensis,1,-103.023251,42.709039,2016-09-21,Pine Ridge / Oglala
Sitta carolinensis,2,-103.0162239,42.7071641,2016-09-05,Pine Ridge / Oglala
Sitta carolinensis,3,-103.023251,42.709039,2016-09-26,Pine Ridge / Oglala
Sitta carolinensis,1,-103.023251,42.709039,2016-09-04,Pine Ridge / Oglala
Sitta carolinensis,2,-103.0162239,42.7071641,2016-09-03,Pine Ridge / Oglala
Sitta carolinensis,1,-103.011998,42.706469,2016-09-19,Pine Ridge / Oglala
Sitta carolinensis,1,-103.023251,42.709039,2016-09-14,Pine Ridge / Oglala
Sitta carolinensis,1,-103.023251,42.709039,2016-09-10,Pine Ridge / Oglala
Sitta carolinensis,2,-103.023251,42.709039,2016-10-08,Pine Ridge / Oglala
Sitta carolinensis,2,-103.023251,42.709039,2016-10-04,Pine Ridge / Oglala
Sitta carolinensis,1,-103.023251,42.709039,2016-10-02,Pine Ridge / Oglala
Sitta carolinensis,2,-103.023251,42.709039,2016-10-07,Pine Ridge / Oglala
Sitta carolinensis,3,-103.023251,42.709039,2016-10-11,Pine Ridge / Oglala
Sitta carolinensis,2,-103.023251,42.709039,2016-10-13,Pine Ridge / Oglala
Sitta carolinensis,1,-103.023251,42.709039,2016-10-06,Pine Ridge / Oglala
Sitta carolinensis,1,-103.011998,42.706469,2016-10-13,Pine Ridge / Oglala
Sitta carolinensis,2,-103.023251,42.709039,2016-10-12,Pine Ridge / Oglala
Sitta carolinensis,1,-103.023251,42.709039,2016-10-01,Pine Ridge / Oglala
Sitta carolinensis,3,-103.0162239,42.7071641,2016-10-03,Pine Ridge / Oglala
Sitta carolinensis,2,-103.023251,42.709039,2016-10-05,Pine Ridge / Oglala
Sitta carolinensis,1,-103.0162239,42.7071641,2016-10-05,Pine Ridge / Oglala
Sitta carolinensis,1,-103.023251,42.709039,2016-10-14,Pine Ridge / Oglala
Sitta carolinensis,1,-103.2019615,42.6392627,2017-02-18,Pine Ridge / Oglala
Sitta carolinensis,1,-103.0162239,42.7071641,2017-05-30,Pine Ridge / Oglala
Sitta carolinensis,2,-103.0162239,42.7071641,2017-05-17,Pine Ridge / Oglala
Sitta carolinensis,2,-103.2019615,42.6392627,2017-05-17,Pine Ridge / Oglala
Sitta carolinensis,X,-100.3807068,41.8572879,2017-05-14,Bessey
Sitta carolinensis,3,-100.3807068,41.8572879,2017-05-29,Bessey
Sitta carolinensis,2,-100.298835,41.9011112,2017-05-15,Bessey
Sitta carolinensis,1,-100.2983522,41.8992266,2017-05-29,Bessey
Sitta carolinensis,1,-101.1533332,42.688934,2017-06-03,McKelvie
Sitta carolinensis,1,-103.0162239,42.7071641,2017-06-20,Pine Ridge / Oglala
Sitta carolinensis,1,-103.0549282,42.6574996,2017-06-22,Pine Ridge / Oglala
Sitta carolinensis,1,-103.569938,42.697663,2017-06-18,Pine Ridge / Oglala
Sitta carolinensis,3,-100.3807068,41.8572879,2017-06-03,Bessey
Sitta carolinensis,4,-103.0162239,42.7071641,2017-07-01,Pine Ridge / Oglala
Sitta carolinensis,2,-103.0162239,42.7071641,2017-08-19,Pine Ridge / Oglala
Sitta carolinensis,1,-103.147415,42.673194,2017-08-17,Pine Ridge / Oglala
Sitta carolinensis,1,-103.009057,42.7081102,2017-08-15,Pine Ridge / Oglala
Sitta carolinensis,1,-103.0162239,42.7071641,2017-08-30,Pine Ridge / Oglala
Sitta carolinensis,1,-103.0162239,42.7071641,2017-08-28,Pine Ridge / Oglala
Sitta carolinensis,1,-103.0162239,42.7071641,2017-08-29,Pine Ridge / Oglala
Sitta carolinensis,2,-103.0162239,42.7071641,2017-09-01,Pine Ridge / Oglala
Sitta carolinensis,2,-103.0162239,42.7071641,2017-09-12,Pine Ridge / Oglala
Sitta carolinensis,1,-103.0162239,42.7071641,2017-09-15,Pine Ridge / Oglala
Sitta carolinensis,4,-103.0162239,42.7071641,2017-09-29,Pine Ridge / Oglala
Sitta carolinensis,3,-103.0162239,42.7071641,2017-09-26,Pine Ridge / Oglala
Sitta carolinensis,1,-103.0162239,42.7071641,2017-09-12,Pine Ridge / Oglala
Sitta carolinensis,1,-103.0162239,42.7071641,2017-09-19,Pine Ridge / Oglala
Sitta carolinensis,1,-103.0162239,42.7071641,2017-09-07,Pine Ridge / Oglala
Sitta carolinensis,2,-103.0162239,42.7071641,2017-09-11,Pine Ridge / Oglala
Sitta carolinensis,9,-103.0162239,42.7071641,2017-10-08,Pine Ridge / Oglala
Sitta carolinensis,3,-103.188958,42.630384,2017-10-23,Pine Ridge / Oglala
Sitta carolinensis,4,-103.2019615,42.6392627,2017-10-07,Pine Ridge / Oglala
Sitta carolinensis,2,-103.1895526,42.6307104,2017-10-13,Pine Ridge / Oglala
Sitta carolinensis,X,-103.023193,42.709192,2017-10-06,Pine Ridge / Oglala
Sitta carolinensis,3,-103.3163953,42.6317644,2017-10-15,Pine Ridge / Oglala
Sitta carolinensis,X,-100.3807068,41.8572879,2017-10-08,Bessey
Sitta carolinensis,1,-103.0162239,42.7071641,2017-12-21,Pine Ridge / Oglala
Sitta carolinensis,1,-103.0162239,42.7071641,2018-05-19,Pine Ridge / Oglala
Sitta carolinensis,X,-103.0162239,42.7071641,2018-05-21,Pine Ridge / Oglala
Sitta carolinensis,1,-103.0162239,42.7071641,2018-05-18,Pine Ridge / Oglala
Sitta carolinensis,1,-102.998027,42.677801,2018-05-20,Pine Ridge / Oglala
Sitta carolinensis,1,-103.0162239,42.7071641,2018-05-15,Pine Ridge / Oglala
Sitta carolinensis,2,-103.0162239,42.7071641,2018-05-20,Pine Ridge / Oglala
Sitta carolinensis,1,-103.0042076,42.7448691,2018-05-20,Pine Ridge / Oglala
Sitta carolinensis,1,-103.2019615,42.6392627,2018-05-19,Pine Ridge / Oglala
Sitta carolinensis,1,-103.0162239,42.7071641,2018-05-20,Pine Ridge / Oglala
Sitta carolinensis,2,-103.0162239,42.7071641,2018-05-21,Pine Ridge / Oglala
Sitta carolinensis,2,-100.3807068,41.8572879,2018-05-22,Bessey
Sitta carolinensis,1,-100.3807068,41.8572879,2018-05-02,Bessey
Sitta carolinensis,5,-103.2616997,42.6414094,2018-06-21,Pine Ridge / Oglala
Sitta carolinensis,1,-103.0162239,42.7071641,2018-06-21,Pine Ridge / Oglala
Sitta carolinensis,5,-103.2616997,42.6414094,2018-06-25,Pine Ridge / Oglala
Sitta carolinensis,1,-103.0162239,42.7071641,2018-06-04,Pine Ridge / Oglala
Sitta carolinensis,1,-103.004097,42.6960907,2018-06-25,Pine Ridge / Oglala
Sitta carolinensis,1,-103.3163953,42.6317644,2018-06-21,Pine Ridge / Oglala
Sitta carolinensis,1,-103.0162239,42.7071641,2018-07-09,Pine Ridge / Oglala
Sitta carolinensis,1,-103.0162239,42.7071641,2018-08-28,Pine Ridge / Oglala
Sitta carolinensis,1,-103.0162239,42.7071641,2018-08-27,Pine Ridge / Oglala
Sitta carolinensis,2,-103.0162239,42.7071641,2018-08-30,Pine Ridge / Oglala
Sitta carolinensis,1,-103.0162239,42.7071641,2018-08-18,Pine Ridge / Oglala
Sitta carolinensis,2,-103.0162239,42.7071641,2018-09-04,Pine Ridge / Oglala
Sitta carolinensis,3,-103.0162239,42.7071641,2018-09-11,Pine Ridge / Oglala
Sitta carolinensis,1,-103.0162239,42.7071641,2018-09-14,Pine Ridge / Oglala
Sitta carolinensis,2,-103.0162239,42.7071641,2018-09-20,Pine Ridge / Oglala
Sitta carolinensis,2,-103.0162239,42.7071641,2018-09-18,Pine Ridge / Oglala
Sitta carolinensis,1,-103.0162239,42.7071641,2018-09-05,Pine Ridge / Oglala
Sitta carolinensis,5,-103.0162239,42.7071641,2018-09-17,Pine Ridge / Oglala
Sitta carolinensis,1,-103.0162239,42.7071641,2018-09-03,Pine Ridge / Oglala
Sitta carolinensis,2,-103.0162239,42.7071641,2018-09-13,Pine Ridge / Oglala
Sitta carolinensis,3,-103.0064302,42.7132763,2018-09-03,Pine Ridge / Oglala
Sitta carolinensis,3,-103.0162239,42.7071641,2018-09-13,Pine Ridge / Oglala
Sitta carolinensis,2,-103.0162239,42.7071641,2018-09-29,Pine Ridge / Oglala
Sitta carolinensis,1,-103.0162239,42.7071641,2018-09-13,Pine Ridge / Oglala
Sitta carolinensis,1,-103.0162239,42.7071641,2018-09-01,Pine Ridge / Oglala
Sitta carolinensis,4,-103.0162239,42.7071641,2018-09-25,Pine Ridge / Oglala
Sitta carolinensis,1,-103.0162239,42.7071641,2018-09-21,Pine Ridge / Oglala
Sitta carolinensis,2,-103.0162239,42.7071641,2018-09-08,Pine Ridge / Oglala
Sitta carolinensis,2,-103.0162239,42.7071641,2018-09-14,Pine Ridge / Oglala
Sitta carolinensis,1,-103.0162239,42.7071641,2018-09-15,Pine Ridge / Oglala
Sitta carolinensis,3,-103.0162239,42.7071641,2018-09-21,Pine Ridge / Oglala
Sitta carolinensis,3,-103.0162239,42.7071641,2018-09-02,Pine Ridge / Oglala
Sitta carolinensis,1,-103.0162239,42.7071641,2018-09-11,Pine Ridge / Oglala
Sitta carolinensis,7,-103.0162239,42.7071641,2018-09-09,Pine Ridge / Oglala
Sitta carolinensis,2,-103.0162239,42.7071641,2018-09-10,Pine Ridge / Oglala
Sitta carolinensis,4,-103.0162239,42.7071641,2018-09-13,Pine Ridge / Oglala
Sitta carolinensis,1,-103.0162239,42.7071641,2018-09-16,Pine Ridge / Oglala
Sitta carolinensis,2,-103.0162239,42.7071641,2018-09-01,Pine Ridge / Oglala
Sitta carolinensis,1,-103.0162239,42.7071641,2018-09-24,Pine Ridge / Oglala
Sitta carolinensis,3,-103.0162239,42.7071641,2018-09-15,Pine Ridge / Oglala
Sitta carolinensis,1,-103.0162239,42.7071641,2018-09-26,Pine Ridge / Oglala
Sitta carolinensis,1,-103.5716912,42.6984793,2018-09-17,Pine Ridge / Oglala
Sitta carolinensis,1,-100.3807068,41.8572879,2018-09-14,Bessey
Sitta carolinensis,1,-103.0162239,42.7071641,2018-10-02,Pine Ridge / Oglala
Sitta carolinensis,1,-103.0162239,42.7071641,2018-10-07,Pine Ridge / Oglala
Sitta carolinensis,7,-103.0162239,42.7071641,2018-10-07,Pine Ridge / Oglala
Sitta carolinensis,3,-103.0162239,42.7071641,2018-10-05,Pine Ridge / Oglala
Sitta carolinensis,1,-103.0162239,42.7071641,2018-10-08,Pine Ridge / Oglala
Sitta carolinensis,1,-103.0162239,42.7071641,2018-10-05,Pine Ridge / Oglala
Sitta carolinensis,4,-100.301653,41.900327,2018-10-27,Bessey
Sitta carolinensis,2,-103.0162239,42.7071641,2019-01-19,Pine Ridge / Oglala
Sitta carolinensis,2,-103.573951,42.6971385,2019-01-20,Pine Ridge / Oglala
Sitta carolinensis,1,-100.3807068,41.8572879,2019-03-24,Bessey
Sitta carolinensis,4,-103.0162239,42.7071641,2019-05-06,Pine Ridge / Oglala
Sitta carolinensis,1,-102.958786,42.710508,2019-05-27,Pine Ridge / Oglala
Sitta carolinensis,1,-103.5815588,42.790798,2019-05-30,Pine Ridge / Oglala
Sitta carolinensis,1,-103.31328,42.631381,2019-06-21,Pine Ridge / Oglala
Sitta carolinensis,6,-103.2019615,42.6392627,2019-06-15,Pine Ridge / Oglala
Sitta carolinensis,1,-103.0162239,42.7071641,2019-06-29,Pine Ridge / Oglala
Sitta carolinensis,2,-103.306428,42.626904,2019-06-13,Pine Ridge / Oglala
Sitta carolinensis,2,-103.0162239,42.7071641,2019-06-20,Pine Ridge / Oglala
Sitta carolinensis,1,-103.31673,42.632025,2019-06-21,Pine Ridge / Oglala
Sitta carolinensis,1,-103.4007615,42.5952465,2019-06-21,Pine Ridge / Oglala
Sitta carolinensis,2,-100.3807068,41.8572879,2019-06-16,Bessey
Sitta carolinensis,1,-103.0042076,42.7448691,2019-07-19,Pine Ridge / Oglala
Sitta carolinensis,2,-103.0162239,42.7071641,2019-08-28,Pine Ridge / Oglala
Sitta carolinensis,1,-103.00428,42.696161,2019-08-31,Pine Ridge / Oglala
Sitta carolinensis,2,-103.023107,42.70892,2019-09-14,Pine Ridge / Oglala
Sitta carolinensis,1,-103.0162239,42.7071641,2019-09-07,Pine Ridge / Oglala
Sitta carolinensis,1,-103.00428,42.696161,2019-09-01,Pine Ridge / Oglala
Sitta carolinensis,2,-103.0162239,42.7071641,2020-01-06,Pine Ridge / Oglala
Sitta carolinensis,3,-103.318641,42.63597,2020-01-05,Pine Ridge / Oglala
Sitta carolinensis,1,-100.3807068,41.8572879,2020-02-15,Bessey
Sitta carolinensis,1,-103.007676,42.698172,2020-05-25,Pine Ridge / Oglala
Sitta carolinensis,1,-102.998027,42.677801,2020-05-27,Pine Ridge / Oglala
Sitta carolinensis,2,-103.0042076,42.7448691,2020-05-17,Pine Ridge / Oglala
Sitta carolinensis,1,-103.0045379,42.6964244,2020-05-22,Pine Ridge / Oglala
Sitta carolinensis,2,-102.998027,42.677801,2020-05-28,Pine Ridge / Oglala
Sitta carolinensis,1,-103.0162239,42.7071641,2020-05-26,Pine Ridge / Oglala
Sitta carolinensis,2,-103.2616997,42.6414094,2020-05-06,Pine Ridge / Oglala
Sitta carolinensis,1,-103.3163953,42.6317644,2020-05-31,Pine Ridge / Oglala
Sitta carolinensis,1,-102.998027,42.677801,2020-05-31,Pine Ridge / Oglala
Sitta carolinensis,2,-102.998027,42.677801,2020-05-24,Pine Ridge / Oglala
Sitta carolinensis,1,-103.5716912,42.6984793,2020-05-21,Pine Ridge / Oglala
Sitta carolinensis,2,-103.5716912,42.6984793,2020-05-22,Pine Ridge / Oglala
Sitta carolinensis,1,-100.3807068,41.8572879,2020-05-19,Bessey
Sitta carolinensis,2,-103.0162239,42.7071641,2020-06-19,Pine Ridge / Oglala
Sitta carolinensis,2,-103.035255,42.717084,2020-06-24,Pine Ridge / Oglala
Sitta carolinensis,1,-102.9532302,42.714068,2020-06-22,Pine Ridge / Oglala
Sitta carolinensis,1,-103.0042128,42.6962676,2020-06-23,Pine Ridge / Oglala
Sitta carolinensis,1,-103.014391,42.715828,2020-06-24,Pine Ridge / Oglala
Sitta carolinensis,2,-103.0162239,42.7071641,2020-06-21,Pine Ridge / Oglala
Sitta carolinensis,1,-102.9532249,42.726735,2020-06-23,Pine Ridge / Oglala
Sitta carolinensis,2,-102.998027,42.677801,2020-06-22,Pine Ridge / Oglala
Sitta carolinensis,2,-103.00406,42.69595,2020-06-10,Pine Ridge / Oglala
Sitta carolinensis,1,-100.339501,41.886568,2020-06-02,Bessey
Sitta carolinensis,1,-100.2999422,41.9004107,2020-06-12,Bessey
Sitta carolinensis,1,-103.056858,42.649989,2020-07-03,Pine Ridge / Oglala
Sitta carolinensis,1,-103.0162239,42.7071641,2020-07-17,Pine Ridge / Oglala
Sitta carolinensis,1,-103.126011,42.647507,2020-07-01,Pine Ridge / Oglala
Sitta carolinensis,1,-103.601841,42.818709,2020-07-06,Pine Ridge / Oglala
Sitta carolinensis,2,-103.0162239,42.7071641,2020-08-29,Pine Ridge / Oglala
Sitta carolinensis,1,-103.0162239,42.7071641,2020-08-30,Pine Ridge / Oglala
Sitta carolinensis,1,-103.0162239,42.7071641,2020-08-24,Pine Ridge / Oglala
Sitta carolinensis,1,-103.00428,42.696161,2020-08-31,Pine Ridge / Oglala
Sitta carolinensis,1,-103.0162239,42.7071641,2020-08-31,Pine Ridge / Oglala
Sitta carolinensis,1,-103.2019615,42.6392627,2020-08-31,Pine Ridge / Oglala
Sitta carolinensis,1,-103.0162239,42.7071641,2020-08-26,Pine Ridge / Oglala
Sitta carolinensis,3,-103.0162239,42.7071641,2020-08-30,Pine Ridge / Oglala
Sitta carolinensis,1,-103.0162239,42.7071641,2020-08-27,Pine Ridge / Oglala
Sitta carolinensis,2,-103.5716912,42.6984793,2020-08-16,Pine Ridge / Oglala
Sitta carolinensis,1,-103.01032,42.7098154,2020-09-19,Pine Ridge / Oglala
Sitta carolinensis,1,-103.250118,42.630101,2020-09-17,Pine Ridge / Oglala
Sitta carolinensis,1,-103.0162239,42.7071641,2020-09-19,Pine Ridge / Oglala
Sitta carolinensis,1,-103.00428,42.696161,2020-09-01,Pine Ridge / Oglala
